seq id	alignment start	alignment end	envelope start	envelope end	hmm acc	hmm name	type	hmm start	hmm end	hmm length	bit score	E-value	significance	clan
ABCA3	923	1322	923	1323	PF12698.10	ABC2_membrane_3	Family	1	345	346.0	115.1	3.9000000000000004e-33	1	CL0181
ABCA3	1400	1542	1399	1543	PF00005.30	ABC_tran	Domain	2	136	137.0	74.8	9.7e-21	1	CL0023
ANKRD20A4P	38	130	37	130	PF12796.10	Ank_2	Repeat	2	83	83.0	47.6	2e-12	1	CL0465
ANKRD20A4P	137	229	137	229	PF12796.10	Ank_2	Repeat	1	83	83.0	42.7	6.8e-11	1	CL0465
ANKRD20A4P	514	805	514	806	PF14915.9	CCDC144C	Coiled-coil	1	303	304.0	346.4	1.3e-103	1	No_clan
ANKRD20A5P	38	130	16	130	PF12796.10	Ank_2	Repeat	2	83	83.0	52.0	8.7e-14	1	CL0465
ANKRD20A5P	132	164	132	164	PF00023.33	Ank	Repeat	1	33	33.0	21.8	0.00019	1	CL0465
ABCA4	611	856	608	856	PF12698.10	ABC2_membrane_3	Family	120	346	346.0	52.9	3.2e-14	1	CL0181
ABCA4	947	1090	946	1090	PF00005.30	ABC_tran	Domain	2	137	137.0	105.3	3.9e-30	1	CL0023
ABCA4	1604	1895	1595	1895	PF12698.10	ABC2_membrane_3	Family	88	346	346.0	143.9	6.9e-42	1	CL0181
ABCA4	1957	2098	1955	2099	PF00005.30	ABC_tran	Domain	3	136	137.0	74.5	1.2e-20	1	CL0023
BANK1	28	154	28	154	PF18567.4	TIR_3	Domain	1	131	131.0	150.6	2.5e-44	1	CL0173
BANK1	199	328	199	328	PF14545.9	DBB	Domain	1	139	139.0	80.8	8.9e-23	1	CL0159
BMP5	32	304	32	304	PF00688.21	TGFb_propeptide	Family	1	242	242.0	306.9	1.0999999999999999e-91	1	CL0055
BMP5	353	453	352	453	PF00019.23	TGF_beta	Domain	2	102	102.0	130.5	4.2e-38	1	CL0079
ABCA6	33	416	28	416	PF12698.10	ABC2_membrane_3	Family	7	346	346.0	103.4	1.3999999999999998e-29	1	CL0181
ABCA6	497	642	497	643	PF00005.30	ABC_tran	Domain	1	136	137.0	107.5	7.799999999999999e-31	1	CL0023
ABCA6	867	1167	853	1214	PF12698.10	ABC2_membrane_3	Family	10	310	346.0	42.4	5.2e-11	1	CL0181
ABCA6	1304	1440	1303	1441	PF00005.30	ABC_tran	Domain	2	136	137.0	83.1	2.7e-23	1	CL0023
SERPINF2	85	436	84	436	PF00079.23	Serpin	Domain	2	370	370.0	296.7	3.2e-88	1	No_clan
BHLHA15	76	127	76	128	PF00010.29	HLH	Domain	1	53	54.0	63.8	1.2e-17	1	No_clan
ABCA8	38	418	28	418	PF12698.10	ABC2_membrane_3	Family	11	346	346.0	92.8	2.4e-26	1	CL0181
ABCA8	499	645	499	645	PF00005.30	ABC_tran	Domain	1	137	137.0	110.2	1.2e-31	1	CL0023
ABCA8	941	1171	910	1214	PF12698.10	ABC2_membrane_3	Family	79	307	346.0	42.3	5.4e-11	1	CL0181
ABCA8	1307	1445	1306	1446	PF00005.30	ABC_tran	Domain	2	136	137.0	91.2	8.6e-26	1	CL0023
ABCA10	90	329	39	329	PF12698.10	ABC2_membrane_3	Family	115	346	346.0	81.4	7.000000000000001e-23	1	CL0181
ABCA10	410	556	410	556	PF00005.30	ABC_tran	Domain	1	137	137.0	113.7	9.999999999999999e-33	1	CL0023
ABCA10	937	1130	807	1133	PF12698.10	ABC2_membrane_3	Family	167	341	346.0	34.2	1.6e-08	1	CL0181
ABCA10	1223	1367	1222	1368	PF00005.30	ABC_tran	Domain	2	136	137.0	97.1	1.3e-27	1	CL0023
ACAP3	3	236	3	236	PF16746.8	BAR_3	Domain	1	238	238.0	298.6	3.5000000000000004e-89	1	CL0145
ACAP3	269	362	269	363	PF00169.32	PH	Domain	1	104	105.0	52.9	4.9e-14	1	CL0266
ACAP3	404	520	403	521	PF01412.21	ArfGap	Domain	2	116	117.0	136.1	6.1e-40	1	No_clan
ACAP3	689	743	688	743	PF13857.9	Ank_5	Repeat	3	56	56.0	35.9	7.1e-09	1	CL0465
BDKRB1	54	312	54	312	PF00001.24	7tm_1	Family	1	264	264.0	173.2	6.8e-51	1	CL0192
ABCA12	938	1270	896	1270	PF12698.10	ABC2_membrane_3	Family	66	346	346.0	82.2	4.0000000000000004e-23	1	CL0181
ABCA12	1361	1506	1361	1507	PF00005.30	ABC_tran	Domain	1	136	137.0	95.6	3.8e-27	1	CL0023
ABCA12	1744	2167	1744	2203	PF12698.10	ABC2_membrane_3	Family	1	325	346.0	106.5	1.7e-30	1	CL0181
ABCA12	2273	2417	2273	2418	PF00005.30	ABC_tran	Domain	1	136	137.0	88.9	4.3e-25	1	CL0023
SLC33A1	75	284	74	289	PF13000.10	Acatn	Family	2	226	548.0	250.0	4.6000000000000004e-74	1	CL0015
SLC33A1	287	545	282	545	PF13000.10	Acatn	Family	260	548	548.0	162.1	2e-47	1	CL0015
A2ML1	122	202	121	236	PF01835.22	MG2	Domain	2	83	96.0	65.1	6.5e-18	1	CL0159
A2ML1	213	303	213	304	PF17791.4	MG3	Domain	1	83	85.0	70.2	1.5e-19	1	CL0159
A2ML1	342	439	342	439	PF17789.4	MG4	Domain	1	97	97.0	76.4	1.7e-21	1	CL0159
A2ML1	460	601	453	601	PF07703.17	A2M_BRD	Domain	8	138	138.0	85.2	5.5e-24	1	CL0159
A2ML1	736	825	736	826	PF00207.25	A2M	Family	1	91	92.0	101.9	1.3e-29	1	CL0159
A2ML1	946	1251	946	1251	PF07678.17	TED_complement	Repeat	1	313	313.0	372.4	1.6000000000000001e-111	1	CL0059
A2ML1	1361	1450	1360	1450	PF07677.17	A2M_recep	Domain	2	94	94.0	88.8	3.1e-25	1	CL0159
BMP8B	33	251	28	251	PF00688.21	TGFb_propeptide	Family	9	242	242.0	209.6	5.8999999999999995e-62	1	CL0055
BMP8B	301	401	300	401	PF00019.23	TGF_beta	Domain	2	102	102.0	130.0	5.8e-38	1	CL0079
ABCA13	3479	3768	3305	3772	PF12698.10	ABC2_membrane_3	Family	96	342	346.0	61.0	1.1e-16	1	CL0181
ABCA13	3859	4004	3858	4004	PF00005.30	ABC_tran	Domain	2	137	137.0	99.0	3.4000000000000005e-28	1	CL0023
ABCA13	4389	4631	4343	4674	PF12698.10	ABC2_membrane_3	Family	97	321	346.0	97.3	1e-27	1	CL0181
ABCA13	4738	4884	4737	4885	PF00005.30	ABC_tran	Domain	2	136	137.0	72.1	6.8e-20	1	CL0023
BHLHE23	102	152	101	155	PF00010.29	HLH	Domain	2	51	54.0	50.4	1.8e-13	1	No_clan
BMPER	166	224	166	224	PF00093.21	VWC	Domain	1	57	57.0	41.7	1.2e-10	1	CL0451
BMPER	301	357	301	357	PF00093.21	VWC	Domain	1	57	57.0	37.7	2.1e-09	1	CL0451
BMPER	364	512	364	514	PF00094.28	VWD	Domain	1	155	157.0	118.9	2.5e-34	1	No_clan
BMPER	560	624	559	624	PF08742.14	C8	Domain	2	67	67.0	65.1	5.8e-18	1	No_clan
BMPER	629	682	629	682	PF01826.20	TIL	Domain	1	55	55.0	41.9	9.3e-11	1	No_clan
BHLHE40	55	107	53	108	PF00010.29	HLH	Domain	3	53	54.0	47.4	1.5e-12	1	No_clan
BHLHE40	141	179	141	180	PF07527.16	Hairy_orange	Domain	1	39	40.0	44.3	1.7e-11	1	No_clan
ACOT12	28	97	24	100	PF03061.25	4HBT	Domain	6	76	79.0	41.4	1.4e-10	1	CL0050
ACOT12	197	270	197	274	PF03061.25	4HBT	Domain	1	75	79.0	42.0	9.8e-11	1	CL0050
ACOT12	356	512	349	515	PF01852.22	START	Domain	9	172	209.0	51.5	8.9e-14	1	CL0209
ACBD6	44	118	43	118	PF00887.22	ACBP	Domain	2	82	82.0	78.1	5.300000000000001e-22	1	CL0632
ACBD6	169	255	163	255	PF12796.10	Ank_2	Repeat	8	83	83.0	59.5	3.9e-16	1	CL0465
BLOC1S2	43	137	42	137	PF10046.12	BLOC1_2	Coiled-coil	2	96	96.0	122.4	7.9e-36	1	No_clan
BMPR1A	59	132	59	134	PF01064.26	Activin_recp	Domain	1	80	82.0	44.7	2.2e-11	1	CL0117
BMPR1A	205	232	205	232	PF08515.15	TGF_beta_GS	Family	1	28	28.0	57.3	8.7e-16	1	No_clan
BMPR1A	234	520	234	521	PF07714.20	PK_Tyr_Ser-Thr	Domain	1	258	259.0	129.5	1.4e-37	1	CL0016
ACBD7	4	78	4	79	PF00887.22	ACBP	Domain	1	81	82.0	88.0	4.3e-25	1	CL0632
BARD1	41	105	41	105	PF14835.9	zf-RING_6	Domain	1	65	65.0	147.8	6.7e-44	1	CL0229
BARD1	432	521	432	524	PF12796.10	Ank_2	Repeat	1	80	83.0	73.7	1.5e-20	1	CL0465
ACSBG1	111	572	109	573	PF00501.31	AMP-binding	Family	3	423	424.0	333.8	1.3e-99	1	CL0378
ACSBG2	57	518	57	519	PF00501.31	AMP-binding	Family	1	423	424.0	284.5	1.2e-84	1	CL0378
AAR2	18	363	17	364	PF05282.14	AAR2	Repeat	2	368	369.0	362.5	3.2e-108	1	CL0020
DBI	3	78	3	78	PF00887.22	ACBP	Domain	1	82	82.0	107.0	5.3e-31	1	CL0632
NT5C1A	81	352	81	353	PF06189.15	5-nucleotidase	Family	1	265	266.0	349.5	8.799999999999999e-105	1	No_clan
BTN2A2	42	146	38	147	PF07686.20	V-set	Domain	5	108	109.0	48.6	8.5e-13	1	CL0011
BTN2A2	329	377	329	377	PF13765.9	PRY	Family	1	49	49.0	83.2	7.499999999999999e-24	1	CL0004
BTN2A2	381	489	381	497	PF00622.31	SPRY	Family	1	110	120.0	48.9	6.5e-13	1	CL0004
NT5C1B	337	595	337	604	PF06189.15	5-nucleotidase	Family	1	253	266.0	311.7	3.2e-93	1	No_clan
NT5C3A	91	335	91	336	PF05822.15	UMPH-1	Family	1	245	246.0	392.4	8.800000000000001e-118	1	CL0137
ACCSL	194	528	169	545	PF00155.24	Aminotran_1_2	Domain	30	344	363.0	165.7	1.8e-48	1	CL0061
BTN3A1	37	143	35	144	PF07686.20	V-set	Domain	3	108	109.0	44.8	1.3e-11	1	CL0011
BTN3A1	342	390	342	390	PF13765.9	PRY	Family	1	49	49.0	73.2	1e-20	1	CL0004
BTN3A1	394	498	394	505	PF00622.31	SPRY	Family	1	105	120.0	71.5	6.8e-20	1	CL0004
BAIAP2L2	16	226	16	226	PF08397.14	IMD	Family	1	219	219.0	314.7	3e-94	1	CL0145
BAIAP2L2	340	383	333	383	PF14604.9	SH3_9	Domain	9	49	49.0	35.1	1e-08	1	CL0010
BTN3A2	37	143	35	144	PF07686.20	V-set	Domain	3	108	109.0	45.9	5.8e-12	1	CL0011
75	416	74	418	PF00026.26	Asp	Family	2	313	315	153.9	7.3e-45	1.0	CL0129	predicted_active_site
28	157	27	157	PF05222.18	AlaDh_PNT_N	Domain	2	135	135	92.3	3.3e-26	1.0	CL0325	predicted_active_site
352	455	348	458	PF01262.24	AlaDh_PNT_C	Domain	124	211	214	23.0	4.4e-05	1.0	CL0063	predicted_active_site
483	598	483	598	PF03435.21	Sacchrp_dh_NADP	Family	1	130	130	77.0	1.6e-21	1.0	CL0063	
602	916	602	916	PF16653.8	Sacchrp_dh_C	Domain	1	267	267	271.2	1.4000000000000001e-80	1.0	CL0139	
78	202	78	203	PF04775.17	Bile_Hydr_Trans	Family	1	124	125	130.8	3e-38	1.0	CL0159	
266	473	265	474	PF08840.14	BAAT_C	Domain	2	210	211	303.5	1.1e-90	1.0	CL0028	predicted_active_site
44	288	44	289	PF05822.15	UMPH-1	Family	1	245	246	402.1	8.999999999999999e-121	1.0	CL0137	
158	263	158	264	PF06859.15	Bin3	Family	1	107	108	69.7	3.1e-19	1.0	CL0063	
13	261	11	262	PF05875.15	Ceramidase	Family	3	257	258	180.9	3.0999999999999997e-53	1.0	CL0192	
27	132	27	133	PF00651.34	BTB	Domain	1	110	111	95.2	2.9e-27	1.0	CL0033	
618	696	617	709	PF03131.20	bZIP_Maf	Coiled-coil	2	78	92	48.7	9.1e-13	1.0	CL0018	
14	124	14	124	PF04538.15	BEX	Family	1	118	118	106.1	1.8e-30	1.0	No_clan	
358	377	357	378	PF12874.10	zf-met	Domain	2	21	25	16.7	0.0076	1.0	CL0361	
929	948	928	949	PF12874.10	zf-met	Domain	2	21	25	16.5	0.0089	1.0	CL0361	
165	232	164	235	PF03061.25	4HBT	Domain	2	70	79	36.7	4.2e-09	1.0	CL0050	predicted_active_site
12	251	12	262	PF05875.15	Ceramidase	Family	1	246	258	256.7	2.4e-76	1.0	CL0192	
1	107	1	107	PF04538.15	BEX	Family	1	118	118	86.5	2.1e-24	1.0	No_clan	
1	107	1	107	PF04538.15	BEX	Family	1	118	118	89.8	1.9999999999999998e-25	1.0	No_clan	
56	460	56	462	PF01603.23	B56	Repeat	1	411	413	608.0	9.000000000000001e-183	1.0	CL0020	
69	149	68	151	PF03061.25	4HBT	Domain	2	77	79	52.2	6.2e-14	1.0	CL0050	predicted_active_site
242	312	242	317	PF03061.25	4HBT	Domain	1	72	79	59.3	3.8e-16	1.0	CL0050	predicted_active_site
39	563	37	563	PF00135.31	COesterase	Domain	3	515	515	575.6	1.2e-172	1.0	CL0028	predicted_active_site
578	611	578	611	PF08674.13	AChE_tetra	Domain	1	35	35	69.1	2.1e-19	1.0	No_clan	
34	73	34	73	PF15227.9	zf-C3HC4_4	Domain	1	42	42	33.6	3.4e-08	1.0	CL0229	
181	247	180	247	PF00536.33	SAM_1	Domain	2	64	64	36.1	7.3e-09	1.0	CL0003	
62	466	62	467	PF01603.23	B56	Repeat	1	411	413	587.8	1.2e-176	1.0	CL0020	
62	189	61	257	PF08598.14	Sds3	Family	2	124	218	75.8	5.1e-21	1.0	No_clan	
86	229	85	229	PF00005.30	ABC_tran	Domain	2	137	137	87.9	9.1e-25	1.0	CL0023	predicted_active_site
258	316	258	328	PF19055.3	ABC2_membrane_7	Family	1	60	409	36.6	2.7e-09	1.0	CL0181	
372	581	372	583	PF01061.27	ABC2_membrane	Family	1	208	210	163.7	4.1e-48	1.0	CL0181	
84	211	83	211	PF12496.11	BNIP2	Family	2	138	138	128.7	2.2e-37	1.0	No_clan	
214	349	212	350	PF13716.9	CRAL_TRIO_2	Domain	3	138	139	104.0	8.3e-30	1.0	CL0512	
63	312	63	312	PF00001.24	7tm_1	Family	1	264	264	149.0	1.6e-43	1.0	CL0192	
2	149	1	149	PF06052.15	3-HAO	Domain	4	151	151	264.1	3e-79	1.0	CL0029	
11	231	11	231	PF00244.23	14-3-3	Repeat	1	222	222	365.3	1.1e-109	1.0	CL0020	
9	375	7	376	PF00022.22	Actin	Family	4	384	385	444.2	3.3e-133	1.0	CL0108	
71	259	71	260	PF01762.24	Galactosyl_T	Family	1	194	195	99.6	2.1e-28	1.0	CL0110	
21	191	21	191	PF02948.18	Amelogenin	Family	1	175	175	261.0	8.500000000000001e-78	1.0	No_clan	
4	108	3	113	PF10167.12	BORCS8	Family	2	106	112	133.4	3.3e-39	1.0	No_clan	
230	445	220	452	PF09422.13	WTX	Family	253	471	479	111.5	6.100000000000001e-32	1.0	No_clan	
99	589	99	590	PF09422.13	WTX	Family	1	478	479	668.3	8.4e-201	1.0	No_clan	
109	279	109	280	PF01871.20	AMMECR1	Family	1	166	167	171.5	1.1e-50	1.0	No_clan	
339	379	339	379	PF13639.9	zf-RING_2	Domain	1	44	44	45.9	5.8e-12	1.0	CL0229	predicted_active_site
458	497	457	497	PF02845.19	CUE	Domain	2	42	42	37.7	1.3e-09	1.0	CL0214	
574	600	574	600	PF18442.4	G2BR	Domain	1	27	27	59.3	2.1e-16	1.0	No_clan	
2	193	2	193	PF15826.8	PUMA	Family	1	189	189	324.3	3.4e-97	1.0	No_clan	
29	86	29	87	PF00786.31	PBD	Domain	1	58	59	39.4	6.4e-10	1.0	No_clan	
103	143	103	153	PF14957.9	BORG_CEP	Family	1	40	130	37.1	6.1e-09	1.0	No_clan	
166	201	153	202	PF14957.9	BORG_CEP	Family	94	129	130	50.1	6.1e-13	1.0	No_clan	
3	375	2	375	PF00022.22	Actin	Family	2	385	385	503.1	4.1e-151	1.0	CL0108	
29	158	29	159	PF09229.14	Aha1_N	Domain	1	136	137	124.7	3.2e-36	1.0	CL0648	
217	331	216	332	PF08327.14	AHSA1	Family	2	125	126	92.3	2.9e-26	1.0	CL0209	
129	210	129	210	PF00363.21	Casein	Family	1	87	87	87.8	5.399999999999999e-25	1.0	No_clan	
18	67	18	69	PF14604.9	SH3_9	Domain	1	47	49	43.1	3.4e-11	1.0	CL0010	
435	591	435	591	PF08824.13	Serine_rich	Domain	1	157	157	204.9	7.2e-61	1.0	No_clan	
611	785	596	785	PF12026.11	CAS_C	Domain	13	208	208	162.5	1.4e-47	1.0	CL0705	
63	190	63	190	PF00386.24	C1q	Domain	1	127	127	93.1	1.6e-26	1.0	CL0100	
35	160	34	161	PF08240.15	ADH_N	Domain	2	108	109	92.3	1.7e-26	1.0	CL0296	
203	327	203	339	PF00107.29	ADH_zinc_N	Domain	1	119	130	94.4	5.8e-27	1.0	CL0063	
51	154	50	155	PF00307.34	CH	Domain	2	108	109	86.3	1.5999999999999999e-24	1.0	CL0188	
164	269	163	270	PF00307.34	CH	Domain	2	108	109	92.0	2.8e-26	1.0	CL0188	
293	402	293	403	PF00435.24	Spectrin	Domain	1	104	105	56.8	2.8e-15	1.0	No_clan	
413	517	413	518	PF00435.24	Spectrin	Domain	1	104	105	82.1	3.9e-23	1.0	No_clan	
529	639	528	639	PF00435.24	Spectrin	Domain	2	105	105	62.7	4.1e-17	1.0	No_clan	
649	751	649	752	PF00435.24	Spectrin	Domain	1	104	105	49.9	4e-13	1.0	No_clan	
841	907	841	907	PF08726.13	EFhand_Ca_insen	Domain	1	70	70	91.4	3.1e-26	1.0	CL0220	
46	509	46	509	PF00171.25	Aldedh	Family	1	462	462	618.2	7.8e-186	1.0	CL0099	predicted_active_site
6	106	6	108	PF00169.32	PH	Domain	1	103	105	63.1	3.3e-17	1.0	CL0266	
154	409	152	409	PF00069.28	Pkinase	Domain	3	264	264	261.5	8.200000000000001e-78	1.0	CL0016	predicted_active_site
430	475	430	475	PF00433.27	Pkinase_C	Family	1	46	46	30.8	3.9e-07	1.0	No_clan	
68	437	68	437	PF00001.24	7tm_1	Family	1	264	264	246.7	2.6e-73	1.0	CL0192	
3	137	3	139	PF15027.9	DUF4525	Family	1	135	137	259.1	7.2e-78	1.0	No_clan	
3	479	2	479	PF05110.16	AF-4	Family	2	514	514	575.1	2.1e-172	1.0	No_clan	
714	728	714	728	PF18875.3	AF4_int	Motif	1	15	15	26.4	4e-06	1.0	No_clan	
898	1161	897	1162	PF18876.3	AF-4_C	Family	2	263	264	432.3	6.9e-130	1.0	No_clan	
26	141	14	141	PF01562.22	Pep_M12B_propep	Family	18	140	140	80.9	1.1e-22	1.0	No_clan	
178	375	178	375	PF01421.22	Reprolysin	Domain	1	200	200	238.5	6.700000000000001e-71	1.0	CL0126	
393	468	393	468	PF00200.26	Disintegrin	Domain	1	76	76	69.4	3.7e-19	1.0	No_clan	
474	581	473	587	PF08516.15	ADAM_CR	Family	2	110	116	88.4	4.7e-25	1.0	No_clan	
48	116	47	116	PF06373.14	CART	Family	2	70	70	132.7	4.2e-39	1.0	CL0083	
125	371	124	372	PF03109.19	ABC1	Domain	2	243	244	307.3	5.8e-92	1.0	CL0016	predicted_active_site
390	522	390	523	PF00004.32	AAA	Domain	1	131	132	147.5	3.0999999999999995e-43	1.0	CL0023	
549	581	547	603	PF17862.4	AAA_lid_3	Domain	4	36	45	34.5	1.5e-08	1.0	CL0671	
664	796	664	796	PF00004.32	AAA	Domain	1	132	132	148.7	1.2999999999999998e-43	1.0	CL0023	
819	862	818	864	PF17862.4	AAA_lid_3	Domain	2	43	45	49.2	3.8e-13	1.0	CL0671	
107	258	107	274	PF07859.16	Abhydrolase_3	Domain	1	149	211	132.0	2.8e-38	1.0	CL0028	predicted_active_site
289	373	269	375	PF07859.16	Abhydrolase_3	Domain	124	209	211	42.0	9.8e-11	1.0	CL0028	predicted_active_site
169	218	169	225	PF03109.19	ABC1	Domain	1	50	244	24.1	1.9e-05	1.0	CL0016	
293	526	284	527	PF03109.19	ABC1	Domain	44	243	244	130.8	4.6e-38	1.0	CL0016	predicted_active_site
63	495	63	495	PF02137.21	A_deamin	Family	1	327	327	414.6	3.6e-124	1.0	CL0109	
33	149	33	150	PF15129.9	FAM150	Family	1	123	124	173.4	2.3e-51	1.0	No_clan	
120	249	117	249	PF04116.16	FA_hydroxylase	Family	4	133	133	94.7	6.2000000000000004e-27	1.0	CL0713	
58	99	58	99	PF12052.11	VGCC_beta4Aa_N	Domain	1	41	41	79.6	1.4000000000000002e-22	1.0	No_clan	
228	408	228	408	PF00625.24	Guanylate_kin	Domain	1	182	182	168.9	1.0000000000000001e-49	1.0	CL0023	
29	111	29	111	PF04683.16	Proteasom_Rpn13	Domain	1	87	87	109.5	9.6e-32	1.0	CL0266	
268	381	268	381	PF16550.8	RPN13_C	Domain	1	112	112	119.1	1.1e-34	1.0	No_clan	
48	105	37	108	PF01391.21	Collagen	Repeat	1	58	60	35.5	6.5e-09	1.0	No_clan	
114	239	114	239	PF00386.24	C1q	Domain	1	127	127	142.0	1.1999999999999999e-41	1.0	CL0100	
1	236	1	253	PF19627.2	ADNP_N	Domain	1	243	752	165.5	2.1000000000000002e-48	1.0	No_clan	
667	985	634	1001	PF19627.2	ADNP_N	Domain	414	735	752	152.0	2.5e-44	1.0	No_clan	
54	346	54	346	PF00001.24	7tm_1	Family	1	264	264	240.0	2.8e-71	1.0	CL0192	
76	472	68	475	PF00501.31	AMP-binding	Family	16	420	424	207.0	4.1e-61	1.0	CL0378	
120	578	103	578	PF00501.31	AMP-binding	Family	17	424	424	350.0	1.6e-104	1.0	CL0378	
36	93	27	101	PF01391.21	Collagen	Repeat	1	58	60	30.7	2.1e-07	1.0	No_clan	
105	232	105	232	PF00386.24	C1q	Domain	1	127	127	123.5	6.4e-36	1.0	CL0100	
84	180	69	180	PF00763.26	THF_DHG_CYH	Domain	17	114	114	46.4	4.3e-12	1.0	CL0603	
184	297	183	308	PF02882.22	THF_DHG_CYH_C	Domain	2	114	161	84.8	4.2e-24	1.0	CL0063	
361	978	360	978	PF01268.22	FTHFS	Family	2	556	556	864.7	2.3000000000000003e-260	1.0	CL0023	
42	232	42	232	PF09128.14	RGS-like	Domain	1	191	191	263.2	1.4e-78	1.0	CL0272	
420	603	420	603	PF00621.23	RhoGEF	Domain	1	183	183	120.5	1.0000000000000001e-34	1.0	No_clan	
633	759	632	760	PF17838.4	PH_16	Domain	2	126	127	145.0	9.999999999999999e-43	1.0	CL0266	
7	176	5	177	PF00025.24	Arf	Domain	3	174	175	255.2	2.4e-76	1.0	CL0023	
74	149	59	150	PF00028.20	Cadherin	Domain	18	92	93	37.1	3.6e-09	1.0	CL0159	
164	258	164	259	PF00028.20	Cadherin	Domain	1	92	93	68.0	8.1e-19	1.0	CL0159	
273	357	273	375	PF00028.20	Cadherin	Domain	1	77	93	56.8	2.5e-15	1.0	CL0159	
390	479	388	479	PF00028.20	Cadherin	Domain	3	93	93	52.7	4.7e-14	1.0	CL0159	
492	589	492	589	PF00028.20	Cadherin	Domain	1	93	93	38.7	1.1e-09	1.0	CL0159	
723	782	723	782	PF01049.20	CADH_Y-type_LIR	Family	1	60	60	111.5	1.6e-32	1.0	No_clan	
56	320	55	320	PF13324.9	GCIP	Family	2	263	263	276.7	2.3e-82	1.0	CL0705	
179	354	178	354	PF00621.23	RhoGEF	Domain	2	183	183	125.3	3.3e-36	1.0	No_clan	
397	500	375	501	PF00169.32	PH	Domain	17	104	105	33.2	6.5e-08	1.0	CL0266	
292	320	292	320	PF00397.29	WW	Domain	1	31	31	31.6	1.4e-07	1.0	CL0680	
419	554	419	555	PF00640.26	PID	Domain	1	139	140	129.4	1e-37	1.0	CL0266	
590	710	590	712	PF00640.26	PID	Domain	1	138	140	40.8	2.2e-10	1.0	CL0266	
289	466	288	466	PF00621.23	RhoGEF	Domain	2	183	183	124.3	6.700000000000001e-36	1.0	No_clan	
506	617	502	620	PF00169.32	PH	Domain	5	102	105	34.3	2.9e-08	1.0	CL0266	
639	683	637	685	PF14604.9	SH3_9	Domain	4	47	49	35.4	8.2e-09	1.0	CL0010	
429	606	425	606	PF00621.23	RhoGEF	Domain	5	183	183	139.9	1.2e-40	1.0	No_clan	
630	778	629	778	PF19057.3	PH_19	Domain	2	152	152	185.5	4.8e-55	1.0	CL0266	
886	1367	886	1368	PF19056.3	WD40_2	Repeat	1	488	489	709.5	2.1000000000000002e-213	1.0	CL0186	
48	188	47	222	PF14719.9	PID_2	Domain	2	142	184	67.9	1.1e-18	1.0	CL0266	
10	65	6	68	PF00536.33	SAM_1	Domain	7	61	64	40.9	2.2e-10	1.0	CL0003	
328	418	328	419	PF00169.32	PH	Domain	1	104	105	43.5	4e-11	1.0	CL0266	
537	651	535	653	PF01412.21	ArfGap	Domain	3	115	117	107.3	5.2e-31	1.0	No_clan	
745	848	744	849	PF00169.32	PH	Domain	2	103	105	50.4	2.8e-13	1.0	CL0266	
971	1117	971	1119	PF00620.30	RhoGAP	Domain	1	147	149	152.9	6e-45	1.0	CL0409	
1174	1260	1172	1261	PF00788.26	RA	Domain	3	92	93	48.0	1.6e-12	1.0	CL0072	
1291	1391	1275	1396	PF00169.32	PH	Domain	16	100	105	39.7	5.9e-10	1.0	CL0266	
634	933	634	933	PF14915.9	CCDC144C	Coiled-coil	1	304	304	427.7	2.3e-128	1.0	No_clan	
1055	1163	1054	1164	PF12001.11	DUF3496	Family	2	108	109	145.7	6.5999999999999995e-43	1.0	No_clan	
138	194	137	194	PF13637.9	Ank_4	Repeat	2	55	55	29.5	8.9e-07	1.0	CL0465	
274	358	272	359	PF00041.24	fn3	Domain	3	84	85	46.1	5e-12	1.0	CL0159	
287	596	257	626	PF00176.26	SNF2-rel_dom	Domain	35	282	318	173.8	4.2e-51	1.0	CL0023	
727	854	721	854	PF00271.34	Helicase_C	Domain	7	111	111	52.2	7.2e-14	1.0	CL0023	
28	282	25	285	PF07714.20	PK_Tyr_Ser-Thr	Domain	7	256	259	154.5	3.3e-45	1.0	CL0016	predicted_active_site
364	404	363	409	PF13637.9	Ank_4	Repeat	3	44	55	29.6	8.4e-07	1.0	CL0465	
425	489	421	491	PF12796.10	Ank_2	Repeat	23	81	83	48.7	9e-13	1.0	CL0465	
496	546	494	547	PF13637.9	Ank_4	Repeat	3	54	55	40.4	3.3e-10	1.0	CL0465	
564	654	564	656	PF12796.10	Ank_2	Repeat	1	81	83	62.4	5.1e-17	1.0	CL0465	
663	744	663	752	PF12796.10	Ank_2	Repeat	1	72	83	31.7	1.9e-07	1.0	CL0465	
1	186	1	187	PF11032.11	ApoM	Domain	1	187	188	349.1	5.4999999999999995e-105	1.0	CL0116	
29	326	29	326	PF05461.14	ApoL	Family	1	298	298	452.3	8.199999999999999e-136	1.0	No_clan	
26	287	15	287	PF05461.14	ApoL	Family	38	298	298	274.4	1.2e-81	1.0	No_clan	
78	220	71	228	PF00025.24	Arf	Domain	15	158	175	130.8	3.9000000000000004e-38	1.0	CL0023	
7	300	6	305	PF00491.24	Arginase	Domain	2	274	280	263.0	3.5e-78	1.0	CL0302	
29	122	29	122	PF12796.10	Ank_2	Repeat	1	83	83	58.9	6.1e-16	1.0	CL0465	
126	188	120	188	PF12796.10	Ank_2	Repeat	26	83	83	48.8	8.6e-13	1.0	CL0465	
39	132	39	132	PF12796.10	Ank_2	Repeat	1	83	83	54.0	2.1e-14	1.0	CL0465	
